family,form,example,prompt,graph_id,layer,position,feature,feature_id,source_feature,kind,edge_to_target,mode,current_activation,baseline_margin,changed_margin,damage,status
addition,explicit,7,calc: 4+1=,addition_explicit_7,1,7,13082,L1_F13082,14137,random_control,,zero,0.986328125,3.4296875,3.453125,-0.0234375,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,1,7,13082,L1_F13082,14137,random_control,,negative_original,0.986328125,3.4296875,3.4453125,-0.015625,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,25,7,10325,L25_F10325,10325,recurrent,0.108642578125,zero,21.125,3.4296875,3.46875,-0.0390625,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,25,7,10325,L25_F10325,10325,recurrent,0.108642578125,negative_original,21.125,3.4296875,3.5078125,-0.078125,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,25,7,9678,L25_F9678,10325,random_control,,zero,7.79296875,3.4296875,3.453125,-0.0234375,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,25,7,9678,L25_F9678,10325,random_control,,negative_original,7.79296875,3.4296875,3.453125,-0.0234375,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,24,7,5668,L24_F5668,5668,recurrent,-0.10101318359375,zero,27.734375,3.4296875,3.4453125,-0.015625,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,24,7,5668,L24_F5668,5668,recurrent,-0.10101318359375,negative_original,27.734375,3.4296875,3.4296875,0.0,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,24,7,15102,L24_F15102,5668,random_control,,zero,9.34375,3.4296875,3.421875,0.0078125,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,24,7,15102,L24_F15102,5668,random_control,,negative_original,9.34375,3.4296875,3.40625,0.0234375,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,23,7,8449,L23_F8449,8449,recurrent,-0.10003662109375,zero,18.40625,3.4296875,3.4296875,0.0,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,23,7,8449,L23_F8449,8449,recurrent,-0.10003662109375,negative_original,18.40625,3.4296875,3.453125,-0.0234375,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,23,7,10580,L23_F10580,8449,random_control,,zero,8.5,3.4296875,3.265625,0.1640625,ok
addition,explicit,7,calc: 4+1=,addition_explicit_7,23,7,10580,L23_F10580,8449,random_control,,negative_original,8.5,3.4296875,3.0859375,0.34375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,4717,L25_F4717,4717,recurrent,0.411376953125,zero,252.875,-0.6572265625,-0.905029296875,0.247802734375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,4717,L25_F4717,4717,recurrent,0.411376953125,negative_original,252.875,-0.6572265625,-1.265380859375,0.608154296875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,3204,L25_F3204,4717,random_control,,zero,41.84375,-0.6572265625,-0.6640625,0.0068359375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,3204,L25_F3204,4717,random_control,,negative_original,41.84375,-0.6572265625,-0.669921875,0.0126953125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,15920,L25_F15920,15920,recurrent,0.376708984375,zero,97.375,-0.6572265625,-0.7041015625,0.046875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,15920,L25_F15920,15920,recurrent,0.376708984375,negative_original,97.375,-0.6572265625,-0.7509765625,0.09375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,9695,L25_F9695,15920,random_control,,zero,10.515625,-0.6572265625,-0.6533203125,-0.00390625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,9695,L25_F9695,15920,random_control,,negative_original,10.515625,-0.6572265625,-0.65234375,-0.0048828125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,13541,L24_F13541,13541,recurrent,0.352783203125,zero,58.1875,-0.6572265625,-0.67626953125,0.01904296875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,13541,L24_F13541,13541,recurrent,0.352783203125,negative_original,58.1875,-0.6572265625,-0.701171875,0.0439453125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,4977,L24_F4977,13541,random_control,,zero,15.09375,-0.6572265625,-0.64990234375,-0.00732421875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,4977,L24_F4977,13541,random_control,,negative_original,15.09375,-0.6572265625,-0.642578125,-0.0146484375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,14744,L25_F14744,14744,recurrent,0.3505859375,zero,69.75,-0.6572265625,-0.6484375,-0.0087890625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,14744,L25_F14744,14744,recurrent,0.3505859375,negative_original,69.75,-0.6572265625,-0.638671875,-0.0185546875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,475,L25_F475,14744,random_control,,zero,6.89453125,-0.6572265625,-0.6572265625,0.0,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,475,L25_F475,14744,random_control,,negative_original,6.89453125,-0.6572265625,-0.65673828125,-0.00048828125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,13822,L25_F13822,13822,recurrent,0.285400390625,zero,42.03125,-0.6572265625,-0.6728515625,0.015625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,13822,L25_F13822,13822,recurrent,0.285400390625,negative_original,42.03125,-0.6572265625,-0.6875,0.0302734375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,9028,L25_F9028,13822,random_control,,zero,7.36328125,-0.6572265625,-0.66357421875,0.00634765625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,9028,L25_F9028,13822,random_control,,negative_original,7.36328125,-0.6572265625,-0.67138671875,0.01416015625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,0,17,13004,L0_F13004,13004,recurrent,-0.26513671875,zero,7.5625,-0.6572265625,-0.6416015625,-0.015625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,0,17,13004,L0_F13004,13004,recurrent,-0.26513671875,negative_original,7.5625,-0.6572265625,-0.6318359375,-0.025390625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,0,17,6216,L0_F6216,13004,random_control,,zero,1.6357421875,-0.6572265625,-0.6591796875,0.001953125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,0,17,6216,L0_F6216,13004,random_control,,negative_original,1.6357421875,-0.6572265625,-0.66015625,0.0029296875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,8967,L23_F8967,8967,recurrent,-0.109619140625,zero,7.9375,-0.6572265625,-0.66259765625,0.00537109375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,8967,L23_F8967,8967,recurrent,-0.109619140625,negative_original,7.9375,-0.6572265625,-0.66845703125,0.01123046875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,57,L23_F57,8967,random_control,,zero,10.2265625,-0.6572265625,-0.650390625,-0.0068359375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,57,L23_F57,8967,random_control,,negative_original,10.2265625,-0.6572265625,-0.6474609375,-0.009765625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,8449,L23_F8449,8449,recurrent,-0.093994140625,zero,11.515625,-0.6572265625,-0.6494140625,-0.0078125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,8449,L23_F8449,8449,recurrent,-0.093994140625,negative_original,11.515625,-0.6572265625,-0.64404296875,-0.01318359375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,12703,L23_F12703,8449,random_control,,zero,9.4140625,-0.6572265625,-0.669921875,0.0126953125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,17,12703,L23_F12703,8449,random_control,,negative_original,9.4140625,-0.6572265625,-0.681640625,0.0244140625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,1,17,14137,L1_F14137,14137,recurrent,-0.0767822265625,zero,7.0859375,-0.6572265625,-0.66015625,0.0029296875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,1,17,14137,L1_F14137,14137,recurrent,-0.0767822265625,negative_original,7.0859375,-0.6572265625,-0.6669921875,0.009765625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,1,17,9316,L1_F9316,14137,random_control,,zero,1.6015625,-0.6572265625,-0.6572265625,0.0,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,1,17,9316,L1_F9316,14137,random_control,,negative_original,1.6015625,-0.6572265625,-0.654296875,-0.0029296875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,13541,L24_F13541,13541,recurrent,-0.07196044921875,zero,82.8125,-0.6572265625,-0.6669921875,0.009765625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,13541,L24_F13541,13541,recurrent,-0.07196044921875,negative_original,82.8125,-0.6572265625,-0.6767578125,0.01953125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,15527,L24_F15527,13541,random_control,,zero,26.328125,-0.6572265625,-0.65234375,-0.0048828125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,15527,L24_F15527,13541,random_control,,negative_original,26.328125,-0.6572265625,-0.6474609375,-0.009765625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,5668,L24_F5668,5668,recurrent,-0.060516357421875,zero,14.015625,-0.6572265625,-0.6513671875,-0.005859375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,5668,L24_F5668,5668,recurrent,-0.060516357421875,negative_original,14.015625,-0.6572265625,-0.64453125,-0.0126953125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,483,L24_F483,5668,random_control,,zero,73.3125,-0.6572265625,-0.62890625,-0.0283203125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,17,483,L24_F483,5668,random_control,,negative_original,73.3125,-0.6572265625,-0.609375,-0.0478515625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,10325,L25_F10325,10325,recurrent,0.0604248046875,zero,11.015625,-0.6572265625,-0.6455078125,-0.01171875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,10325,L25_F10325,10325,recurrent,0.0604248046875,negative_original,11.015625,-0.6572265625,-0.63232421875,-0.02490234375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,8566,L25_F8566,10325,random_control,,zero,13.359375,-0.6572265625,-0.64599609375,-0.01123046875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,25,17,8566,L25_F8566,10325,random_control,,negative_original,13.359375,-0.6572265625,-0.63427734375,-0.02294921875,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,16,8449,L23_F8449,8449,recurrent,0.0596923828125,zero,33.03125,-0.6572265625,-0.6533203125,-0.00390625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,16,8449,L23_F8449,8449,recurrent,0.0596923828125,negative_original,33.03125,-0.6572265625,-0.650390625,-0.0068359375,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,16,288,L23_F288,8449,random_control,,zero,7.265625,-0.6572265625,-0.65771484375,0.00048828125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,23,16,288,L23_F288,8449,random_control,,negative_original,7.265625,-0.6572265625,-0.6591796875,0.001953125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,5999,L24_F5999,5999,recurrent,0.057098388671875,zero,44.53125,-0.6572265625,-0.6533203125,-0.00390625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,5999,L24_F5999,5999,recurrent,0.057098388671875,negative_original,44.53125,-0.6572265625,-0.65087890625,-0.00634765625,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,4766,L24_F4766,5999,random_control,,zero,9.421875,-0.6572265625,-0.65234375,-0.0048828125,ok
addition,applied,7,A shelf has 4 books and receives 1 more. How many books now?,addition_applied_7,24,16,4766,L24_F4766,5999,random_control,,negative_original,9.421875,-0.6572265625,-0.650390625,-0.0068359375,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,13541,L24_F13541,13541,recurrent,0.419189453125,zero,73.9375,-0.66796875,-0.68359375,0.015625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,13541,L24_F13541,13541,recurrent,0.419189453125,negative_original,73.9375,-0.66796875,-0.703125,0.03515625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,11525,L24_F11525,13541,random_control,,zero,23.171875,-0.66796875,-0.63671875,-0.03125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,11525,L24_F11525,13541,random_control,,negative_original,23.171875,-0.66796875,-0.6015625,-0.06640625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,15920,L25_F15920,15920,recurrent,0.38623046875,zero,102.625,-0.66796875,-0.71484375,0.046875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,15920,L25_F15920,15920,recurrent,0.38623046875,negative_original,102.625,-0.66796875,-0.7578125,0.08984375,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,16308,L25_F16308,15920,random_control,,zero,7.59765625,-0.66796875,-0.66796875,0.0,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,16308,L25_F16308,15920,random_control,,negative_original,7.59765625,-0.66796875,-0.66015625,-0.0078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,4717,L25_F4717,4717,recurrent,0.34521484375,zero,218.0,-0.66796875,-0.85546875,0.1875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,4717,L25_F4717,4717,recurrent,0.34521484375,negative_original,218.0,-0.66796875,-1.109375,0.44140625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,8967,L25_F8967,4717,random_control,,zero,11.953125,-0.66796875,-0.671875,0.00390625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,8967,L25_F8967,4717,random_control,,negative_original,11.953125,-0.66796875,-0.67578125,0.0078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,14744,L25_F14744,14744,recurrent,0.3046875,zero,62.25,-0.66796875,-0.65625,-0.01171875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,14744,L25_F14744,14744,recurrent,0.3046875,negative_original,62.25,-0.66796875,-0.6484375,-0.01953125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,1817,L25_F1817,14744,random_control,,zero,11.5078125,-0.66796875,-0.6640625,-0.00390625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,1817,L25_F1817,14744,random_control,,negative_original,11.5078125,-0.66796875,-0.65625,-0.01171875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,5999,L24_F5999,5999,recurrent,-0.240966796875,zero,45.9375,-0.66796875,-0.65234375,-0.015625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,5999,L24_F5999,5999,recurrent,-0.240966796875,negative_original,45.9375,-0.66796875,-0.626953125,-0.041015625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,483,L24_F483,5999,random_control,,zero,76.5625,-0.66796875,-0.6328125,-0.03515625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,483,L24_F483,5999,random_control,,negative_original,76.5625,-0.66796875,-0.6015625,-0.06640625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,8967,L23_F8967,8967,recurrent,-0.2279052734375,zero,18.0,-0.66796875,-0.68359375,0.015625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,8967,L23_F8967,8967,recurrent,-0.2279052734375,negative_original,18.0,-0.66796875,-0.6953125,0.02734375,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,928,L23_F928,8967,random_control,,zero,8.453125,-0.66796875,-0.671875,0.00390625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,928,L23_F928,8967,random_control,,negative_original,8.453125,-0.66796875,-0.66015625,-0.0078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,13822,L25_F13822,13822,recurrent,0.2174072265625,zero,32.90625,-0.66796875,-0.67578125,0.0078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,13822,L25_F13822,13822,recurrent,0.2174072265625,negative_original,32.90625,-0.66796875,-0.6796875,0.01171875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,10885,L25_F10885,13822,random_control,,zero,11.9609375,-0.66796875,-0.6484375,-0.01953125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,25,12,10885,L25_F10885,13822,random_control,,negative_original,11.9609375,-0.66796875,-0.63671875,-0.03125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,8449,L23_F8449,8449,recurrent,-0.1558837890625,zero,23.515625,-0.66796875,-0.65625,-0.01171875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,8449,L23_F8449,8449,recurrent,-0.1558837890625,negative_original,23.515625,-0.66796875,-0.642578125,-0.025390625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,4940,L23_F4940,8449,random_control,,zero,16.546875,-0.66796875,-0.7109375,0.04296875,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,23,12,4940,L23_F4940,8449,random_control,,negative_original,16.546875,-0.66796875,-0.74609375,0.078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,5668,L24_F5668,5668,recurrent,-0.0992431640625,zero,22.671875,-0.66796875,-0.66015625,-0.0078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,5668,L24_F5668,5668,recurrent,-0.0992431640625,negative_original,22.671875,-0.66796875,-0.6484375,-0.01953125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,11794,L24_F11794,5668,random_control,,zero,8.09375,-0.66796875,-0.6640625,-0.00390625,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,24,12,11794,L24_F11794,5668,random_control,,negative_original,8.09375,-0.66796875,-0.66796875,0.0,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,1,12,14137,L1_F14137,14137,recurrent,-0.0877685546875,zero,7.1015625,-0.66796875,-0.66796875,0.0,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,1,12,14137,L1_F14137,14137,recurrent,-0.0877685546875,negative_original,7.1015625,-0.66796875,-0.66015625,-0.0078125,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,1,12,10807,L1_F10807,14137,random_control,,zero,1.318359375,-0.66796875,-0.66796875,0.0,ok
addition,implicit,7,Record: start=4; added=1; total=?,addition_implicit_7,1,12,10807,L1_F10807,14137,random_control,,negative_original,1.318359375,-0.66796875,-0.6640625,-0.00390625,ok
